chr,midpos,nsites_fly,fst_fly,top_5_fly,nsites_crow,fst_crow,top_5_crow,nsites_will,fst_will,top_5_will,nsites_black,fst_black,top_5_black,nsites_green,fst_green,top_5_green,nsites_blue,fst_blue,top_5_blue,nsites_swain,fst_swain,top_5_swain,nsites_stone,fst_stone,top_5_stone
Chromosome_1,14950001,94659,0.220218,0,79952,0.087507,1,79954,0.029557,0,78551,0.017531,0,2091,0.244797,0,77368,0.032639,0,1540,0.09203841,0,588,0.33676972,0
Chromosome_1,15050001,96718,0.22064,0,83438,0.078132,0,82851,0.027422,0,83135,0.024399,0,618,0.342223,0,80407,0.02712,0,1133,0.09440938,0,714,0.31667555,0
Chromosome_1,15150001,94517,0.242906,0,80338,0.070581,0,80150,0.033828,0,78999,0.019851,0,681,0.282244,0,76263,0.026131,0,1373,0.1029259,0,617,0.28027171,0
Chromosome_1,15250001,96383,0.254109,0,80805,0.037027,0,81003,0.029011,0,80762,0.017093,0,1301,0.321199,0,78408,0.028801,0,864,0.09447238,0,752,0.29339744,0
Chromosome_1,15350001,95777,0.207798,0,82452,0.056941,0,82348,0.028096,0,82825,0.022673,0,818,0.269049,0,78654,0.022653,0,959,0.0997783,0,769,0.28318106,0
Chromosome_1,15450001,95998,0.286676,0,79097,0.06317,0,81879,0.035732,0,80418,0.015745,0,915,0.117963,0,78374,0.018189,0,1379,0.1159209,0,658,0.37621978,0
Chromosome_1,15550001,91158,0.236748,0,78570,0.041858,0,79949,0.030565,0,79163,0.018079,0,1079,0.135403,0,78145,0.023479,0,1094,0.10748775,0,811,0.40799865,0
Chromosome_1,15650001,97591,0.272776,0,85739,0.060615,0,84613,0.032584,0,83551,0.013691,0,1221,0.258959,0,80547,0.031483,0,1003,0.12177621,0,543,0.31537932,0
Chromosome_1,15750001,97981,0.259713,0,85613,0.04425,0,84975,0.029289,0,84199,0.019994,0,650,0.334595,0,80074,0.028999,0,811,0.13493433,0,533,0.37598046,0
Chromosome_1,15850001,93616,0.259329,0,81107,0.049726,0,81968,0.027477,0,80840,0.016241,0,689,0.332321,0,79486,0.02663,0,1082,0.1267103,0,733,0.2969247,0
Chromosome_1,15950001,95296,0.254354,0,80365,0.033223,0,79857,0.034495,0,74182,0.021718,0,813,0.268627,0,76043,0.022026,0,951,0.11225194,0,745,0.34280444,0
Chromosome_1,16050001,96654,0.30922,0,81013,0.045375,0,81016,0.031886,0,79408,0.02381,0,880,0.418471,0,80039,0.025164,0,898,0.10446399,0,519,0.35768338,0
Chromosome_1,16150001,95722,0.283577,0,82206,0.043052,0,82705,0.026711,0,82743,0.019564,0,1179,0.323576,0,79830,0.026693,0,1025,0.10348491,0,565,0.24037754,0
Chromosome_1,16250001,95468,0.25147,0,81892,0.040674,0,81376,0.037382,0,82132,0.014791,0,275,0.111695,0,77810,0.023964,0,739,0.12375739,0,513,0.40174867,0
Chromosome_1,16350001,95630,0.256345,0,82908,0.051295,0,82401,0.03464,0,82657,0.01642,0,770,0.124178,0,79750,0.023624,0,1016,0.12937383,0,637,0.34707555,0
Chromosome_1,16450001,94319,0.243051,0,76883,0.03225,0,78525,0.036001,0,76556,0.01703,0,1277,0.192459,0,74393,0.025212,0,1200,0.10048271,0,683,0.4324488,0
Chromosome_1,16550001,98687,0.271407,0,84513,0.052623,0,85436,0.026966,0,83186,0.016213,0,1710,0.161113,0,82125,0.026671,0,973,0.17802947,0,800,0.37017639,0
Chromosome_1,16650001,97152,0.222112,0,84556,0.039887,0,83436,0.031187,0,85156,0.01605,0,805,0.384504,0,82580,0.029144,0,979,0.13186915,0,564,0.31075348,0
Chromosome_1,16750001,93875,0.271805,0,79073,0.064411,0,79545,0.030325,0,77995,0.022674,0,1175,0.223173,0,74306,0.028902,0,1044,0.11664886,0,645,0.34832105,0
Chromosome_1,16850001,92802,0.265816,0,80441,0.107787,1,80691,0.027617,0,79320,0.011852,0,840,0.287972,0,75769,0.029416,0,742,0.1344183,0,597,0.38248173,0
Chromosome_1,16950001,99301,0.241955,0,87522,0.061882,0,86558,0.027764,0,86537,0.012634,0,766,0.273006,0,83192,0.029217,0,870,0.13620735,0,544,0.32403357,0
Chromosome_1,17050001,97742,0.234673,0,85289,0.060746,0,85581,0.032196,0,85393,0.01771,0,1330,0.320747,0,82270,0.02783,0,860,0.13242911,0,440,0.38434644,0
Chromosome_1,17150001,95157,0.256236,0,82520,0.060564,0,80842,0.033911,0,80335,0.013468,0,794,0.270875,0,79799,0.024737,0,708,0.17920462,0,483,0.40466703,0
Chromosome_1,17250001,93869,0.257849,0,84633,0.098159,1,84481,0.02996,0,82848,0.017462,0,1290,0.295566,0,82017,0.024134,0,576,0.21297857,0,379,0.38145751,0
Chromosome_1,17350001,92774,0.233697,0,85033,0.046613,0,84473,0.031748,0,84280,0.017745,0,2227,0.388506,0,81715,0.02191,0,1095,0.12111641,0,483,0.32359587,0
Chromosome_1,17450001,91935,0.259345,0,72275,0.060988,0,70638,0.030792,0,71489,0.025909,1,839,0.071435,0,67268,0.026362,0,797,0.09513482,0,978,0.18944425,0
Chromosome_1,17550001,93599,0.264514,0,84890,0.066489,0,84451,0.029618,0,82153,0.01704,0,2574,0.279618,0,83097,0.027852,0,981,0.10946026,0,499,0.2914889,0
Chromosome_1,17650001,93161,0.208368,0,81660,0.052805,0,82192,0.02397,0,79833,0.01752,0,1326,0.498725,0,78896,0.032298,0,1187,0.11332428,0,536,0.32308344,0
Chromosome_1,17750001,89634,0.229061,0,79445,0.093558,1,79674,0.030344,0,79509,0.015829,0,1303,0.322721,0,75661,0.020709,0,1040,0.09713385,0,519,0.3573919,0
Chromosome_1,17850001,96630,0.222136,0,84661,0.063023,0,84562,0.029845,0,74315,0.015726,0,1461,0.275486,0,80554,0.025844,0,1006,0.11488948,0,612,0.2648765,0
Chromosome_1,17950001,94760,0.257515,0,83649,0.052474,0,83201,0.029001,0,82569,0.013911,0,1345,0.318138,0,78481,0.036134,0,1029,0.1084405,0,527,0.33213018,0
Chromosome_1,18050001,91827,0.247377,0,78489,0.024206,0,76830,0.037301,0,77033,0.020204,0,80,0.00942,0,71215,0.028264,0,1255,0.09260104,0,781,0.23647048,0
Chromosome_1,18150001,97444,0.232659,0,79370,0.04387,0,78232,0.025794,0,77825,0.015762,0,1316,0.272305,0,74010,0.033575,0,1638,0.08506548,0,907,0.25045291,0
Chromosome_1,18250001,92401,0.218391,0,77221,0.061279,0,77036,0.027304,0,74479,0.018984,0,1214,0.208401,0,74360,0.03139,0,1753,0.09072251,0,829,0.30471468,0
Chromosome_1,18350001,96422,0.228259,0,81063,0.040439,0,80441,0.033768,0,82383,0.017041,0,865,0.19019,0,77015,0.031413,0,1110,0.10886742,0,690,0.34225498,0
Chromosome_1,18450001,95985,0.254363,0,83376,0.047523,0,84397,0.032936,0,84839,0.013449,0,678,0.43197,0,79906,0.026153,0,779,0.13055778,0,571,0.41047707,0
Chromosome_1,18550001,93503,0.216916,0,80051,0.044876,0,77924,0.031262,0,77291,0.015581,0,1766,0.188724,0,75852,0.029775,0,1027,0.10770684,0,655,0.29069647,0
Chromosome_1,18650001,93079,0.207985,0,80994,0.0609,0,81251,0.038989,1,76332,0.020423,0,582,0.264137,0,73585,0.033489,0,1243,0.10511309,0,744,0.31559513,0
Chromosome_1,18750001,96190,0.204765,0,75889,0.063167,0,75598,0.03285,0,75577,0.015556,0,645,0.250315,0,69373,0.032551,0,1022,0.103834,0,1292,0.25114017,0
Chromosome_1,18850001,95398,0.222146,0,78803,0.042969,0,79909,0.030476,0,78153,0.015332,0,713,0.396737,0,76319,0.033712,0,1360,0.11633555,0,761,0.30285592,0
Chromosome_1,18950001,94790,0.23668,0,79436,0.062182,0,80411,0.030498,0,79497,0.014833,0,592,0.055541,0,75181,0.02757,0,901,0.12242464,0,722,0.27794379,0
Chromosome_1,19050001,94988,0.254655,0,81791,0.044981,0,80325,0.036512,0,81391,0.021861,0,922,0.327591,0,74554,0.027735,0,1015,0.12083779,0,663,0.32982036,0
Chromosome_1,19150001,97332,0.230937,0,85130,0.086222,1,81903,0.030576,0,84807,0.015914,0,987,0.179612,0,82582,0.03081,0,1053,0.09469422,0,921,0.26716875,0
Chromosome_1,19250001,96292,0.202701,0,79932,0.065955,0,79732,0.032507,0,80326,0.015158,0,435,0.120961,0,74307,0.024347,0,1019,0.11956468,0,777,0.30918527,0
Chromosome_1,19350001,94207,0.22898,0,82319,0.040339,0,82105,0.034513,0,80073,0.012676,0,371,0.053299,0,78338,0.035288,0,906,0.11958157,0,650,0.43519962,0
Chromosome_1,19450001,93159,0.210665,0,83033,0.037554,0,82463,0.032311,0,81616,0.015766,0,1283,0.122551,0,79557,0.029182,0,920,0.12161656,0,508,0.39517741,0
Chromosome_1,19550001,92330,0.257564,0,78507,0.075455,0,79267,0.031613,0,77752,0.026788,1,981,0.391044,0,73631,0.037088,0,739,0.10509692,0,608,0.30000674,0
Chromosome_1,19650001,95293,0.213701,0,82270,0.067748,0,81142,0.033513,0,73211,0.021738,0,535,0.191059,0,72106,0.031815,0,981,0.12088256,0,1102,0.29501934,0
Chromosome_1,19750001,97362,0.252633,0,82135,0.053803,0,83261,0.029407,0,79002,0.016889,0,1152,0.396362,0,77430,0.028314,0,1176,0.10191744,0,735,0.31597646,0
Chromosome_1,19850001,95662,0.227186,0,83318,0.069928,0,78944,0.032552,0,79733,0.017571,0,779,0.411396,0,78848,0.030522,0,1351,0.09132036,0,586,0.31693702,0
Chromosome_1,19950001,88284,0.279667,0,72622,0.043759,0,75897,0.032662,0,75327,0.012525,0,1055,0.35847,0,71166,0.024942,0,920,0.09725021,0,725,0.38502057,0
Chromosome_1,20050001,91608,0.272889,0,79979,0.043038,0,80648,0.031506,0,79666,0.011989,0,729,0.2833,0,75046,0.028531,0,765,0.13013285,0,809,0.31250991,0
Chromosome_1,20150001,97268,0.232416,0,84910,0.056968,0,83925,0.035604,0,84023,0.019413,0,1317,0.375817,0,78605,0.016624,0,1053,0.11298135,0,890,0.33476347,0
Chromosome_1,20250001,98141,0.238568,0,82960,0.042504,0,81627,0.028072,0,81335,0.018933,0,593,0.178446,0,77205,0.026457,0,867,0.10774277,0,900,0.30791392,0
Chromosome_1,20350001,96152,0.24527,0,81232,0.055832,0,80446,0.031813,0,80333,0.016665,0,730,0.232817,0,76892,0.036131,0,750,0.13182308,0,818,0.33136061,0
Chromosome_1,20450001,96438,0.225486,0,85445,0.04672,0,86146,0.025429,0,83956,0.015608,0,1646,0.202346,0,83682,0.026154,0,898,0.11064874,0,777,0.29922042,0
Chromosome_1,20550001,90453,0.243693,0,74527,0.049632,0,77974,0.026781,0,75157,0.016966,0,1404,0.252489,0,73498,0.026893,0,870,0.10857277,0,605,0.32146883,0
Chromosome_1,20650001,94610,0.228388,0,80181,0.044253,0,80318,0.032345,0,76523,0.0139,0,872,0.2201,0,76884,0.030489,0,1167,0.09960686,0,663,0.29889466,0
Chromosome_1,20750001,93236,0.192466,0,80733,0.030785,0,78924,0.03146,0,79004,0.017905,0,1694,0.213248,0,75648,0.025232,0,1119,0.11144504,0,721,0.33841593,0
Chromosome_1,20850001,99190,0.21858,0,81850,0.047233,0,84548,0.026353,0,85898,0.022199,0,926,0.265143,0,79404,0.022228,0,1084,0.09863286,0,750,0.3193726,0
Chromosome_1,20950001,95177,0.262546,0,81850,0.052482,0,81306,0.026744,0,80464,0.016122,0,909,0.113404,0,78099,0.025899,0,925,0.11084252,0,752,0.29895738,0
Chromosome_1,21050001,97814,0.235152,0,85033,0.061146,0,84975,0.032161,0,83091,0.022626,0,879,0.247652,0,82427,0.020901,0,963,0.12441872,0,1042,0.33768991,0
Chromosome_1,21150001,95570,0.24073,0,79938,0.044687,0,75428,0.03101,0,82455,0.019912,0,521,0.472515,0,79067,0.022332,0,872,0.11428009,0,843,0.27674621,0
Chromosome_1,21250001,96527,0.245492,0,83656,0.044994,0,216,0.025888,0,82184,0.02201,0,661,0.504943,0,81309,0.021241,0,983,0.10209897,0,989,0.26425803,0
Chromosome_1,21350001,94561,0.247789,0,80118,0.047532,0,726,0.016791,0,79145,0.018693,0,683,0.115259,0,78951,0.022637,0,997,0.10707443,0,984,0.30338676,0
Chromosome_1,21450001,96481,0.304158,0,82638,0.052867,0,240,0.025503,0,83083,0.0213,0,1105,0.365212,0,82570,0.027164,0,875,0.12455398,0,628,0.40955144,0
Chromosome_1,21550001,94741,0.294549,0,82850,0.046983,0,355,0.048592,1,82184,0.016884,0,83,0.00888,0,78893,0.023024,0,882,0.10383007,0,461,0.27838644,0
Chromosome_1,21650001,94966,0.279299,0,81512,0.029568,0,NA,NA,NA,84130,0.013454,0,946,0.055292,0,80905,0.029159,0,737,0.1329996,0,566,0.36785183,0
Chromosome_1,21750001,89225,0.246158,0,78155,0.040984,0,NA,NA,NA,75727,0.017059,0,895,0.283712,0,74685,0.030784,0,664,0.19605101,0,573,0.30678799,0
Chromosome_1,21850001,95141,0.307141,0,83819,0.06265,0,134,0.111896,1,77755,0.015939,0,926,0.252245,0,80147,0.029612,0,786,0.18425726,0,519,0.39088158,0
Chromosome_1,21950001,91973,0.349049,0,80374,0.058434,0,153,0.028056,0,79216,0.018229,0,722,0.247739,0,76743,0.033143,0,694,0.15649827,0,554,0.29553443,0
Chromosome_1,22050001,97283,0.254461,0,83949,0.049953,0,NA,NA,NA,83941,0.014964,0,898,0.173782,0,83193,0.0281,0,755,0.12589562,0,807,0.31140672,0
Chromosome_1,22150001,95948,0.217197,0,82449,0.035249,0,851,0.042075,1,79333,0.015172,0,1374,0.34174,0,76076,0.023679,0,1026,0.12425536,0,843,0.27445629,0
Chromosome_1,22250001,93681,0.236173,0,76830,0.028553,0,147,0.031419,0,74909,0.011829,0,481,0.241018,0,72290,0.021149,0,737,0.14318606,0,854,0.31210632,0
Chromosome_1,22350001,97335,0.263845,0,83686,0.053213,0,NA,NA,NA,83171,0.018572,0,412,0.653157,1,76946,0.028366,0,783,0.15215857,0,994,0.29001391,0
Chromosome_1,22450001,96788,0.270084,0,76916,0.050374,0,658,0.050501,1,79742,0.02546,1,210,0.045893,0,75775,0.023372,0,827,0.12116238,0,1093,0.29752999,0
Chromosome_1,22550001,93496,0.252166,0,77690,0.044336,0,962,0.028019,0,74552,0.012105,0,340,0.294613,0,68862,0.025855,0,756,0.1575406,0,1334,0.31794751,0
Chromosome_1,22650001,97868,0.261982,0,79402,0.041364,0,41,0.025101,0,74647,0.030253,1,193,0.22151,0,76162,0.023305,0,632,0.20652416,0,1368,0.25555826,0
Chromosome_1,22750001,95600,0.227958,0,75654,0.054392,0,38,0.048299,1,70161,0.020473,0,112,0.116093,0,71141,0.027893,0,577,0.18930534,0,1119,0.27956229,0
Chromosome_1,22850001,93504,0.257249,0,77440,0.031389,0,NA,NA,NA,72638,0.017492,0,152,0.135623,0,71556,0.032668,0,928,0.16082379,0,1005,0.29564147,0
Chromosome_1,22950001,97241,0.257022,0,78658,0.066133,0,NA,NA,NA,77155,0.024411,0,338,0.085517,0,77516,0.031299,0,610,0.15829515,0,1207,0.29284612,0
Chromosome_1,23050001,94441,0.294926,0,77631,0.039184,0,1010,0.015573,0,77423,0.016404,0,103,0.015232,0,73083,0.024825,0,536,0.21846459,0,811,0.28398356,0
Chromosome_1,23150001,95512,0.310607,0,78130,0.050964,0,1586,0.030988,0,77788,0.019362,0,329,0.278738,0,72105,0.028125,0,863,0.13491184,0,941,0.33296734,0
Chromosome_1,23250001,95542,0.230029,0,76241,0.072237,0,1515,0.025606,0,75331,0.02058,0,868,0.114491,0,68126,0.026246,0,698,0.14557833,0,1070,0.2862756,0
Chromosome_1,23350001,97193,0.244225,0,79975,0.0989,1,358,0.032544,0,78006,0.013559,0,431,0.42377,0,75143,0.017807,0,598,0.19462308,0,1029,0.29704912,0
Chromosome_1,23450001,95680,0.272281,0,80154,0.064412,0,540,0.037617,0,78065,0.01443,0,688,0.24484,0,74025,0.031449,0,588,0.26028285,0,1020,0.34000929,0
Chromosome_1,23550001,87195,0.255892,0,73201,0.048794,0,NA,NA,NA,65393,0.016045,0,495,0.411531,0,69547,0.022594,0,526,0.26791763,0,757,0.28563835,0
Chromosome_1,23650001,94037,0.31896,0,78461,0.049217,0,854,0.031109,0,69317,0.02779,1,264,0.167072,0,71596,0.034087,0,407,0.29195494,0,1003,0.29558911,0
Chromosome_1,23750001,96289,0.280952,0,73481,0.065772,0,113,0.002632,0,67299,0.010467,0,22,0.011199,0,68008,0.029964,0,365,0.26594881,0,1465,0.25239006,0
Chromosome_1,23850001,97667,0.258564,0,75197,0.034752,0,703,0.065119,1,68434,0.021371,0,461,0.280697,0,72717,0.025378,0,603,0.32936918,1,1027,0.28404232,0
Chromosome_1,23950001,95703,0.248161,0,74609,0.047106,0,181,0.019156,0,58711,0.011477,0,223,0.019469,0,64558,0.018853,0,389,0.24826665,0,1222,0.30326571,0
Chromosome_1,24050001,94916,0.210034,0,68907,0.056309,0,530,0.040324,1,57168,0.025306,1,277,0.04312,0,63047,0.026092,0,653,0.22667859,0,1153,0.28883411,0
Chromosome_1,24150001,98263,0.237063,0,75765,0.050721,0,62359,0.019305,0,47176,0.019742,0,275,0.321022,0,67987,0.046037,1,502,0.17937934,0,2006,0.21852486,0
Chromosome_1,24250001,96024,0.244501,0,71302,0.049674,0,73644,0.028536,0,70485,0.015773,0,468,0.345723,0,70935,0.02033,0,732,0.19027457,0,1119,0.30916141,0
Chromosome_1,24350001,95765,0.258993,0,75881,0.057321,0,71495,0.036856,0,70540,0.011045,0,119,0.022002,0,70729,0.025051,0,547,0.19120097,0,1442,0.3065337,0
Chromosome_1,24450001,97159,0.25267,0,75588,0.058189,0,79146,0.044387,1,77157,0.013115,0,442,0.058507,0,74116,0.034281,0,635,0.30349425,0,1330,0.31558919,0
Chromosome_1,24550001,94677,0.204457,0,74822,0.042444,0,72164,0.036511,0,70496,0.006379,0,87,0.655545,1,20802,0.024494,0,668,0.20060163,0,1057,0.3175986,0
Chromosome_1,24650001,95962,0.208564,0,73308,0.043009,0,72699,0.027205,0,71513,0.014182,0,231,0.095916,0,1442,0.023021,0,750,0.14594937,0,824,0.3089446,0
Chromosome_1,24750001,94360,0.202999,0,78731,0.04597,0,77426,0.03476,0,74728,0.01402,0,585,0.230487,0,76382,0.02948,0,763,0.18924022,0,993,0.26719013,0
Chromosome_1,24850001,94900,0.254252,0,80124,0.053035,0,80117,0.035113,0,80989,0.01512,0,557,0.172935,0,74443,0.021501,0,487,0.15889492,0,683,0.29196192,0
Chromosome_1,24950001,96797,0.245966,0,77295,0.065907,0,78442,0.032404,0,77541,0.017418,0,263,0.614623,1,73883,0.040648,1,955,0.14272874,0,995,0.26477383,0
Chromosome_1,25050001,97521,0.25105,0,83273,0.043863,0,81869,0.033306,0,80992,0.020235,0,385,0.106867,0,78033,0.022719,0,587,0.21444788,0,962,0.28609012,0
Chromosome_1,25150001,95889,0.227311,0,76396,0.044981,0,76455,0.025383,0,76382,0.012327,0,373,0.210106,0,72481,0.026023,0,838,0.19359976,0,1063,0.27035779,0
Chromosome_1,25250001,96508,0.206276,0,80985,0.054792,0,82230,0.040426,1,80130,0.017802,0,1040,0.228198,0,75155,0.020654,0,893,0.22050598,0,1061,0.31130054,0
Chromosome_1,25350001,91785,0.240984,0,68319,0.055746,0,68865,0.036493,0,71458,0.01558,0,560,0.388965,0,67009,0.018849,0,834,0.18230712,0,1097,0.27907632,0
Chromosome_1,25450001,98991,0.236042,0,82382,0.035163,0,80911,0.033685,0,81743,0.022313,0,422,0.028087,0,74327,0.018763,0,593,0.17104563,0,1167,0.28696523,0
Chromosome_1,25550001,92906,0.248603,0,78972,0.05048,0,78988,0.038547,1,77883,0.018917,0,761,0.273784,0,76721,0.025349,0,531,0.19961314,0,787,0.28180195,0
Chromosome_1,25650001,92284,0.224127,0,77389,0.043575,0,74394,0.028426,0,68928,0.016021,0,1234,0.372413,0,77443,0.028954,0,883,0.12534528,0,750,0.28244238,0
Chromosome_1,25750001,95212,0.277732,0,83762,0.044788,0,81892,0.027985,0,82654,0.016772,0,528,0.233859,0,80546,0.026737,0,731,0.12342249,0,682,0.32284376,0
Chromosome_1,25850001,96727,0.297193,0,81648,0.037676,0,83224,0.02859,0,83089,0.01604,0,550,0.344171,0,79904,0.026793,0,926,0.14961756,0,688,0.33790771,0
Chromosome_1,25950001,93527,0.288536,0,81784,0.041819,0,79666,0.023935,0,80129,0.015018,0,1090,0.449824,0,79388,0.018111,0,730,0.12015044,0,654,0.32475487,0
Chromosome_1,26050001,95993,0.278763,0,83465,0.055669,0,82645,0.035417,0,79142,0.023275,0,721,0.381288,0,81110,0.02953,0,781,0.12131772,0,917,0.32834303,0
Chromosome_1,26150001,97445,0.255724,0,85558,0.054509,0,86643,0.022069,0,85434,0.016156,0,1942,0.207015,0,84249,0.046805,1,920,0.10583255,0,752,0.27936306,0
Chromosome_1,26250001,87904,0.275306,0,72688,0.112697,1,75839,0.032605,0,76443,0.031271,1,344,0.175924,0,73275,0.026657,0,858,0.10760842,0,592,0.29020253,0
Chromosome_1,26350001,91916,0.268421,0,79609,0.060065,0,80241,0.03326,0,78757,0.017291,0,603,0.292372,0,77154,0.029289,0,818,0.10360996,0,622,0.29867534,0
Chromosome_1,26450001,89231,0.258806,0,78856,0.03313,0,80264,0.032552,0,79294,0.014112,0,708,0.129336,0,76034,0.025264,0,1100,0.09695241,0,629,0.28519011,0
Chromosome_1,26550001,88068,0.269534,0,78162,0.055697,0,78562,0.02986,0,78009,0.014941,0,843,0.431823,0,74817,0.02764,0,908,0.19870648,0,531,0.35764586,0
Chromosome_1,26650001,94800,0.280246,0,82109,0.05816,0,82887,0.028705,0,81785,0.017383,0,569,0.359065,0,81104,0.030296,0,897,0.1518198,0,735,0.31911585,0
Chromosome_1,26750001,94119,0.252173,0,76027,0.059901,0,75911,0.030734,0,75253,0.023926,0,555,0.056115,0,67339,0.025681,0,1221,0.09470758,0,627,0.31288843,0
Chromosome_1,26850001,97356,0.282093,0,85671,0.067805,0,81127,0.029724,0,83024,0.015205,0,438,0.133959,0,83037,0.042508,1,691,0.13741166,0,621,0.33090749,0
Chromosome_1,26950001,94926,0.237539,0,83084,0.058764,0,82637,0.029717,0,81665,0.013042,0,663,0.23279,0,78086,0.029629,0,985,0.13050782,0,609,0.2972398,0
Chromosome_1,27050001,97914,0.29947,0,87249,0.06579,0,85018,0.032135,0,82231,0.011499,0,416,0.359441,0,83496,0.03204,0,916,0.15423504,0,655,0.35082436,0
Chromosome_1,27150001,71971,0.276736,0,66454,0.058158,0,66029,0.036281,0,64333,0.016005,0,459,0.050293,0,64551,0.040038,1,620,0.11590117,0,405,0.3238931,0
Chromosome_1,27250001,90066,0.228792,0,75599,0.111088,1,75153,0.034937,0,73463,0.025266,1,1418,0.197606,0,69805,0.035721,0,903,0.11775315,0,610,0.27284302,0
Chromosome_1,27350001,93482,0.237462,0,79167,0.056135,0,78296,0.031315,0,78793,0.017204,0,500,0.241238,0,76309,0.025472,0,948,0.09221669,0,959,0.27611266,0
Chromosome_1,27450001,98460,0.227677,0,83912,0.055708,0,83683,0.03994,1,82972,0.018562,0,184,0.445427,0,79297,0.028723,0,961,0.1128588,0,1287,0.26775108,0
Chromosome_1,27550001,96436,0.24156,0,81330,0.056419,0,83203,0.027948,0,82926,0.01773,0,1059,0.175469,0,81019,0.02292,0,927,0.10038164,0,771,0.30723204,0
Chromosome_1,27650001,97817,0.273203,0,84436,0.052314,0,83253,0.033009,0,81055,0.024031,0,820,0.270015,0,81939,0.024416,0,1028,0.09617332,0,877,0.29345073,0
Chromosome_1,27750001,71694,0.259325,0,53431,0.04965,0,61212,0.030522,0,61203,0.023407,0,593,0.239081,0,50445,0.024332,0,643,0.14370701,0,494,0.28797031,0
Chromosome_1,27850001,96474,0.276506,0,84455,0.068949,0,82601,0.02998,0,81977,0.016263,0,632,0.228292,0,78118,0.029889,0,737,0.12847167,0,496,0.41116214,0
Chromosome_1,27950001,91604,0.239363,0,78985,0.050571,0,78610,0.023557,0,79051,0.014427,0,401,0.216884,0,75792,0.031242,0,927,0.1379499,0,570,0.33596057,0
Chromosome_1,28050001,95906,0.258521,0,82332,0.042396,0,79611,0.034015,0,78025,0.019243,0,689,0.217201,0,76479,0.024168,0,969,0.1568571,0,644,0.30261424,0
Chromosome_1,28150001,96902,0.243859,0,82263,0.057871,0,82989,0.032749,0,81392,0.019493,0,1013,0.098396,0,82970,0.032474,0,1245,0.1079739,0,808,0.27870559,0
Chromosome_1,28250001,97299,0.227342,0,85008,0.052744,0,86885,0.026281,0,85232,0.015976,0,1572,0.233229,0,83898,0.022737,0,1028,0.13344834,0,725,0.28373464,0
Chromosome_1,28350001,94738,0.267371,0,83256,0.038369,0,82121,0.02975,0,82840,0.015091,0,417,0.172407,0,79575,0.022656,0,1106,0.12550389,0,525,0.41278231,0
Chromosome_1,28450001,96655,0.260425,0,83503,0.054246,0,82979,0.031176,0,82573,0.02251,0,1016,0.147315,0,80545,0.024927,0,827,0.11455132,0,909,0.29734846,0
Chromosome_1,28550001,90619,0.220852,0,74359,0.064901,0,75214,0.025322,0,76152,0.013964,0,963,0.130492,0,70033,0.019783,0,722,0.11944691,0,596,0.35497419,0
Chromosome_1,28650001,97638,0.217138,0,88079,0.045119,0,87838,0.034514,0,88168,0.017542,0,1052,0.169821,0,87525,0.025567,0,1383,0.11082714,0,533,0.42891496,0
Chromosome_1,28750001,98815,0.216979,0,86600,0.051142,0,88293,0.035204,0,87834,0.021797,0,1237,0.17477,0,87010,0.024919,0,926,0.1228041,0,712,0.32594877,0
Chromosome_1,28850001,93322,0.190556,0,81550,0.05035,0,81154,0.029872,0,82696,0.010957,0,1215,0.232712,0,80568,0.034655,0,878,0.15750877,0,543,0.32274248,0
